年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次
2009,28,門診,5-9,桃園市,307,23875
2009,28,門診,5-9,高雄市,268,29468
2009,28,門診,5-9,基隆市,58,3730
2009,28,門診,5-9,連江縣,0,54
2009,28,門診,5-9,雲林縣,133,9013
2009,28,門診,5-9,新北市,449,42586
2009,28,門診,5-9,新竹市,96,5659
2009,28,門診,5-9,新竹縣,107,5551
2009,28,門診,5-9,嘉義市,76,5486
2009,28,門診,5-9,嘉義縣,26,3903
2009,28,門診,5-9,彰化縣,148,14514
2009,28,門診,5-9,澎湖縣,6,1606
2009,29,住院,0-2,台中市,21,164
2009,29,住院,0-2,台北市,22,235
2009,29,住院,0-2,台東縣,2,21
2009,29,住院,0-2,台南市,2,38
2009,29,住院,0-2,宜蘭縣,18,80
2009,29,住院,0-2,花蓮縣,0,25
2009,29,住院,0-2,金門縣,0,9
2009,29,住院,0-2,南投縣,3,25
2009,29,住院,0-2,屏東縣,4,19
2009,29,住院,0-2,苗栗縣,1,2
2009,29,住院,0-2,桃園市,18,185
2009,29,住院,0-2,高雄市,17,133
2009,29,住院,0-2,基隆市,7,30
2009,29,住院,0-2,連江縣,0,1
2009,29,住院,0-2,雲林縣,0,4
2009,29,住院,0-2,新北市,14,83
2009,29,住院,0-2,新竹市,8,65
2009,29,住院,0-2,新竹縣,0,5
2009,29,住院,0-2,嘉義市,6,15
2009,29,住院,0-2,嘉義縣,4,29
2009,29,住院,0-2,彰化縣,33,129
2009,29,住院,10-14,台中市,0,91
2009,29,住院,10-14,台北市,0,164
2009,29,住院,10-14,台東縣,0,3
2009,29,住院,10-14,台南市,0,49
2009,29,住院,10-14,宜蘭縣,0,17
2009,29,住院,10-14,花蓮縣,0,15
2009,29,住院,10-14,金門縣,0,2
2009,29,住院,10-14,南投縣,0,10
2009,29,住院,10-14,屏東縣,0,6
2009,29,住院,10-14,苗栗縣,0,1
2009,29,住院,10-14,桃園市,0,95
2009,29,住院,10-14,高雄市,0,92
2009,29,住院,10-14,基隆市,0,12
2009,29,住院,10-14,雲林縣,0,2
2009,29,住院,10-14,新北市,0,37
2009,29,住院,10-14,新竹市,0,6
2009,29,住院,10-14,新竹縣,0,5
2009,29,住院,10-14,嘉義市,0,5
2009,29,住院,10-14,嘉義縣,0,7
2009,29,住院,10-14,彰化縣,0,50
2009,29,住院,15+,台中市,0,4273
2009,29,住院,15+,台北市,0,8313
2009,29,住院,15+,台東縣,0,272
2009,29,住院,15+,台南市,0,1963
2009,29,住院,15+,宜蘭縣,0,863
2009,29,住院,15+,花蓮縣,0,803
2009,29,住院,15+,金門縣,0,61
2009,29,住院,15+,南投縣,0,301
2009,29,住院,15+,屏東縣,0,728
2009,29,住院,15+,苗栗縣,0,239
2009,29,住院,15+,桃園市,1,3681
2009,29,住院,15+,高雄市,0,4191
2009,29,住院,15+,基隆市,0,736
2009,29,住院,15+,連江縣,0,11
2009,29,住院,15+,雲林縣,0,446
2009,29,住院,15+,新北市,0,3051
2009,29,住院,15+,新竹市,0,598
2009,29,住院,15+,新竹縣,0,90
2009,29,住院,15+,嘉義市,0,492
2009,29,住院,15+,嘉義縣,0,917
2009,29,住院,15+,彰化縣,0,2002
2009,29,住院,15+,澎湖縣,0,18
2009,29,住院,3-4,台中市,14,75
2009,29,住院,3-4,台北市,6,134
2009,29,住院,3-4,台東縣,0,7
2009,29,住院,3-4,台南市,1,13
2009,29,住院,3-4,宜蘭縣,14,44
2009,29,住院,3-4,花蓮縣,0,3
2009,29,住院,3-4,金門縣,0,2
2009,29,住院,3-4,南投縣,3,13
2009,29,住院,3-4,屏東縣,1,7
2009,29,住院,3-4,苗栗縣,0,2
2009,29,住院,3-4,桃園市,7,90
2009,29,住院,3-4,高雄市,5,69
2009,29,住院,3-4,基隆市,7,19
2009,29,住院,3-4,雲林縣,0,3
2009,29,住院,3-4,新北市,7,48
2009,29,住院,3-4,新竹市,5,23
2009,29,住院,3-4,新竹縣,0,3
2009,29,住院,3-4,嘉義市,0,5
2009,29,住院,3-4,嘉義縣,3,8
2009,29,住院,3-4,彰化縣,10,59
2009,29,住院,5-9,台中市,5,131
2009,29,住院,5-9,台北市,9,226
2009,29,住院,5-9,台東縣,1,9
2009,29,住院,5-9,台南市,0,37
2009,29,住院,5-9,宜蘭縣,5,58
2009,29,住院,5-9,花蓮縣,0,20
2009,29,住院,5-9,金門縣,0,3
2009,29,住院,5-9,南投縣,0,19
2009,29,住院,5-9,屏東縣,0,19
2009,29,住院,5-9,苗栗縣,0,5
2009,29,住院,5-9,桃園市,6,148
2009,29,住院,5-9,高雄市,2,118
2009,29,住院,5-9,基隆市,2,20
2009,29,住院,5-9,雲林縣,1,9
2009,29,住院,5-9,新北市,2,66
2009,29,住院,5-9,新竹市,4,26
2009,29,住院,5-9,新竹縣,0,1
2009,29,住院,5-9,嘉義市,3,17
2009,29,住院,5-9,嘉義縣,3,17
2009,29,住院,5-9,彰化縣,8,88
2009,29,門診,0-2,台中市,643,21046
2009,29,門診,0-2,台北市,237,13426
2009,29,門診,0-2,台東縣,36,847
2009,29,門診,0-2,台南市,373,12620
2009,29,門診,0-2,宜蘭縣,89,2684
2009,29,門診,0-2,花蓮縣,21,1731
2009,29,門診,0-2,金門縣,2,429
2009,29,門診,0-2,南投縣,98,3605
2009,29,門診,0-2,屏東縣,114,4901
2009,29,門診,0-2,苗栗縣,135,3515
2009,29,門診,0-2,桃園市,362,15562
2009,29,門診,0-2,高雄市,309,16918
2009,29,門診,0-2,基隆市,60,2074
2009,29,門診,0-2,連江縣,0,37
2009,29,門診,0-2,雲林縣,180,5120
2009,29,門診,0-2,新北市,427,23805
2009,29,門診,0-2,新竹市,79,3909
2009,29,門診,0-2,新竹縣,134,3962
2009,29,門診,0-2,嘉義市,82,3373
2009,29,門診,0-2,嘉義縣,26,1863
2009,29,門診,0-2,彰化縣,286,9639
2009,29,門診,0-2,澎湖縣,6,633
2009,29,門診,10-14,台中市,55,20666
2009,29,門診,10-14,台北市,17,17851
2009,29,門診,10-14,台東縣,3,919
2009,29,門診,10-14,台南市,23,12033
2009,29,門診,10-14,宜蘭縣,2,3015
2009,29,門診,10-14,花蓮縣,2,1967
2009,29,門診,10-14,金門縣,0,506
2009,29,門診,10-14,南投縣,4,3321
2009,29,門診,10-14,屏東縣,7,5436
2009,29,門診,10-14,苗栗縣,6,2986
2009,29,門診,10-14,桃園市,25,13235
2009,29,門診,10-14,高雄市,18,17597
2009,29,門診,10-14,基隆市,4,2384
2009,29,門診,10-14,連江縣,0,28
2009,29,門診,10-14,雲林縣,8,5305
2009,29,門診,10-14,新北市,46,23942
2009,29,門診,10-14,新竹市,8,3056
2009,29,門診,10-14,新竹縣,7,2993
2009,29,門診,10-14,嘉義市,3,3420
2009,29,門診,10-14,嘉義縣,9,2219
2009,29,門診,10-14,彰化縣,16,8727
2009,29,門診,10-14,澎湖縣,0,933
2009,29,門診,15+,台中市,46,409989
2009,29,門診,15+,台北市,31,483502
2009,29,門診,15+,台東縣,0,25645
2009,29,門診,15+,台南市,28,286241
2009,29,門診,15+,宜蘭縣,4,64570
2009,29,門診,15+,花蓮縣,1,50726
2009,29,門診,15+,金門縣,0,10208
2009,29,門診,15+,南投縣,1,70456
2009,29,門診,15+,屏東縣,4,126668
2009,29,門診,15+,苗栗縣,6,68210
2009,29,門診,15+,桃園市,30,263768
2009,29,門診,15+,高雄市,30,441570
2009,29,門診,15+,基隆市,3,61210
2009,29,門診,15+,連江縣,0,1143
2009,29,門診,15+,雲林縣,4,105833
2009,29,門診,15+,新北市,26,476913
2009,29,門診,15+,新竹市,6,65517
2009,29,門診,15+,新竹縣,10,52084
2009,29,門診,15+,嘉義市,18,73260
2009,29,門診,15+,嘉義縣,4,62412
2009,29,門診,15+,彰化縣,9,173299
2009,29,門診,15+,澎湖縣,0,24067
2009,29,門診,3-4,台中市,669,17315
2009,29,門診,3-4,台北市,187,10910
2009,29,門診,3-4,台東縣,21,687
2009,29,門診,3-4,台南市,376,10206
2009,29,門診,3-4,宜蘭縣,67,2117
2009,29,門診,3-4,花蓮縣,18,1421
2009,29,門診,3-4,金門縣,5,386
2009,29,門診,3-4,南投縣,114,3010
2009,29,門診,3-4,屏東縣,94,4064
2009,29,門診,3-4,苗栗縣,103,2831
2009,29,門診,3-4,桃園市,290,11886
2009,29,門診,3-4,高雄市,214,13773
2009,29,門診,3-4,基隆市,52,1721
2009,29,門診,3-4,連江縣,0,31
2009,29,門診,3-4,雲林縣,166,4801
2009,29,門診,3-4,新北市,461,21122
2009,29,門診,3-4,新竹市,98,2872
2009,29,門診,3-4,新竹縣,122,2985
2009,29,門診,3-4,嘉義市,78,2597
2009,29,門診,3-4,嘉義縣,24,1707
2009,29,門診,3-4,彰化縣,267,8223
2009,29,門診,3-4,澎湖縣,2,630
2009,29,門診,5-9,台中市,634,34317
2009,29,門診,5-9,台北市,155,23971
2009,29,門診,5-9,台東縣,12,1260
2009,29,門診,5-9,台南市,299,19729
2009,29,門診,5-9,宜蘭縣,62,4379
2009,29,門診,5-9,花蓮縣,15,2669
2009,29,門診,5-9,金門縣,5,740
2009,29,門診,5-9,南投縣,70,5650
2009,29,門診,5-9,屏東縣,64,8419
2009,29,門診,5-9,苗栗縣,83,5445
2009,29,門診,5-9,桃園市,317,23928
2009,29,門診,5-9,高雄市,237,28309
2009,29,門診,5-9,基隆市,36,3410
2009,29,門診,5-9,連江縣,0,34
2009,29,門診,5-9,雲林縣,82,9058
2009,29,門診,5-9,新北市,353,41518
2009,29,門診,5-9,新竹市,89,5750
2009,29,門診,5-9,新竹縣,119,5659
2009,29,門診,5-9,嘉義市,60,5231
2009,29,門診,5-9,嘉義縣,14,3846
2009,29,門診,5-9,彰化縣,192,15352
2009,29,門診,5-9,澎湖縣,1,1425
2009,30,住院,0-2,台中市,27,162
2009,30,住院,0-2,台北市,16,241
2009,30,住院,0-2,台東縣,0,10
2009,30,住院,0-2,台南市,1,20
2009,30,住院,0-2,宜蘭縣,15,61
2009,30,住院,0-2,花蓮縣,1,33
2009,30,住院,0-2,金門縣,0,3
2009,30,住院,0-2,南投縣,2,33
2009,30,住院,0-2,屏東縣,2,18
2009,30,住院,0-2,苗栗縣,0,1
2009,30,住院,0-2,桃園市,21,194
2009,30,住院,0-2,高雄市,14,139
2009,30,住院,0-2,基隆市,3,20
2009,30,住院,0-2,雲林縣,0,2
2009,30,住院,0-2,新北市,9,66
2009,30,住院,0-2,新竹市,10,54
2009,30,住院,0-2,新竹縣,0,1
2009,30,住院,0-2,嘉義市,8,29
2009,30,住院,0-2,嘉義縣,8,31
2009,30,住院,0-2,彰化縣,33,164
2009,30,住院,0-2,澎湖縣,0,1
2009,30,住院,10-14,台中市,1,86
2009,30,住院,10-14,台北市,1,121
2009,30,住院,10-14,台東縣,0,7
2009,30,住院,10-14,台南市,0,43
2009,30,住院,10-14,宜蘭縣,0,14
2009,30,住院,10-14,花蓮縣,0,16
2009,30,住院,10-14,金門縣,0,1
2009,30,住院,10-14,南投縣,0,13
2009,30,住院,10-14,屏東縣,0,11
2009,30,住院,10-14,苗栗縣,0,6
2009,30,住院,10-14,桃園市,2,87
2009,30,住院,10-14,高雄市,0,82
2009,30,住院,10-14,基隆市,0,11
2009,30,住院,10-14,雲林縣,0,5
2009,30,住院,10-14,新北市,0,41
2009,30,住院,10-14,新竹市,0,13
2009,30,住院,10-14,新竹縣,0,1
2009,30,住院,10-14,嘉義市,0,3
2009,30,住院,10-14,嘉義縣,0,8
2009,30,住院,10-14,彰化縣,3,46
2009,30,住院,10-14,澎湖縣,0,1
2009,30,住院,15+,台中市,0,4327
2009,30,住院,15+,台北市,0,8167
2009,30,住院,15+,台東縣,0,254
2009,30,住院,15+,台南市,0,1956
2009,30,住院,15+,宜蘭縣,0,842
2009,30,住院,15+,花蓮縣,0,770
2009,30,住院,15+,金門縣,0,65
2009,30,住院,15+,南投縣,0,320
2009,30,住院,15+,屏東縣,0,765
2009,30,住院,15+,苗栗縣,0,206
2009,30,住院,15+,桃園市,0,3640
2009,30,住院,15+,高雄市,0,4058
2009,30,住院,15+,基隆市,0,706
2009,30,住院,15+,連江縣,0,1
2009,30,住院,15+,雲林縣,0,411
2009,30,住院,15+,新北市,0,2917
2009,30,住院,15+,新竹市,0,559
2009,30,住院,15+,新竹縣,0,66
2009,30,住院,15+,嘉義市,0,493
2009,30,住院,15+,嘉義縣,0,896
2009,30,住院,15+,彰化縣,0,2086
2009,30,住院,15+,澎湖縣,0,21
2009,30,住院,3-4,台中市,11,102
2009,30,住院,3-4,台北市,4,115
2009,30,住院,3-4,台東縣,0,5
2009,30,住院,3-4,台南市,1,16
2009,30,住院,3-4,宜蘭縣,6,29
2009,30,住院,3-4,花蓮縣,0,7
2009,30,住院,3-4,金門縣,0,4
2009,30,住院,3-4,南投縣,0,10
2009,30,住院,3-4,屏東縣,1,12
2009,30,住院,3-4,桃園市,4,70
2009,30,住院,3-4,高雄市,4,71
2009,30,住院,3-4,基隆市,0,12
2009,30,住院,3-4,連江縣,0,1
2009,30,住院,3-4,新北市,8,44
2009,30,住院,3-4,新竹市,2,24
2009,30,住院,3-4,新竹縣,0,2
2009,30,住院,3-4,嘉義市,3,10
2009,30,住院,3-4,嘉義縣,4,17
2009,30,住院,3-4,彰化縣,17,74
2009,30,住院,5-9,台中市,9,146
2009,30,住院,5-9,台北市,4,236
2009,30,住院,5-9,台東縣,0,10
2009,30,住院,5-9,台南市,0,42
2009,30,住院,5-9,宜蘭縣,2,46
2009,30,住院,5-9,花蓮縣,1,22
2009,30,住院,5-9,金門縣,0,3
2009,30,住院,5-9,南投縣,0,16
2009,30,住院,5-9,屏東縣,2,17
2009,30,住院,5-9,苗栗縣,0,5
2009,30,住院,5-9,桃園市,1,153
2009,30,住院,5-9,高雄市,2,104
2009,30,住院,5-9,基隆市,1,20
2009,30,住院,5-9,雲林縣,0,5
2009,30,住院,5-9,新北市,3,58
2009,30,住院,5-9,新竹市,2,15
2009,30,住院,5-9,新竹縣,0,1
2009,30,住院,5-9,嘉義市,2,12
2009,30,住院,5-9,嘉義縣,2,12
2009,30,住院,5-9,彰化縣,14,92
2009,30,門診,0-2,台中市,727,22466
2009,30,門診,0-2,台北市,215,13458
2009,30,門診,0-2,台東縣,39,903
2009,30,門診,0-2,台南市,362,12831
2009,30,門診,0-2,宜蘭縣,74,2716
2009,30,門診,0-2,花蓮縣,22,1795
2009,30,門診,0-2,金門縣,5,410
2009,30,門診,0-2,南投縣,122,3845
2009,30,門診,0-2,屏東縣,96,5111
2009,30,門診,0-2,苗栗縣,146,3672
2009,30,門診,0-2,桃園市,337,15465
2009,30,門診,0-2,高雄市,250,17987
2009,30,門診,0-2,基隆市,31,2010
2009,30,門診,0-2,連江縣,1,52
2009,30,門診,0-2,雲林縣,190,5337
2009,30,門診,0-2,新北市,403,23662
2009,30,門診,0-2,新竹市,120,4010
2009,30,門診,0-2,新竹縣,120,3963
2009,30,門診,0-2,嘉義市,118,3397
2009,30,門診,0-2,嘉義縣,44,1832
2009,30,門診,0-2,彰化縣,289,10005
2009,30,門診,0-2,澎湖縣,7,665
2009,30,門診,10-14,台中市,66,21607
2009,30,門診,10-14,台北市,23,17444
2009,30,門診,10-14,台東縣,2,957
2009,30,門診,10-14,台南市,20,11967
2009,30,門診,10-14,宜蘭縣,5,3095
2009,30,門診,10-14,花蓮縣,2,1916
2009,30,門診,10-14,金門縣,2,456
2009,30,門診,10-14,南投縣,3,3408
2009,30,門診,10-14,屏東縣,9,5767
2009,30,門診,10-14,苗栗縣,21,3100
2009,30,門診,10-14,桃園市,23,13107
2009,30,門診,10-14,高雄市,24,18443
2009,30,門診,10-14,基隆市,1,2471
2009,30,門診,10-14,連江縣,0,25
2009,30,門診,10-14,雲林縣,7,5152
2009,30,門診,10-14,新北市,35,23613
2009,30,門診,10-14,新竹市,5,3203
2009,30,門診,10-14,新竹縣,12,2933
2009,30,門診,10-14,嘉義市,10,3404
2009,30,門診,10-14,嘉義縣,3,2201
2009,30,門診,10-14,彰化縣,13,9442
2009,30,門診,10-14,澎湖縣,0,876
2009,30,門診,15+,台中市,58,421595
2009,30,門診,15+,台北市,27,482680
2009,30,門診,15+,台東縣,1,27216
2009,30,門診,15+,台南市,21,290743
2009,30,門診,15+,宜蘭縣,2,66942
2009,30,門診,15+,花蓮縣,0,52582
2009,30,門診,15+,金門縣,0,10149
2009,30,門診,15+,南投縣,1,72723
2009,30,門診,15+,屏東縣,4,130380
2009,30,門診,15+,苗栗縣,4,70180
2009,30,門診,15+,桃園市,25,265117
2009,30,門診,15+,高雄市,33,455374
2009,30,門診,15+,基隆市,5,62058
2009,30,門診,15+,連江縣,0,1088
2009,30,門診,15+,雲林縣,2,108302
2009,30,門診,15+,新北市,23,473645
2009,30,門診,15+,新竹市,9,68086
2009,30,門診,15+,新竹縣,6,52337
2009,30,門診,15+,嘉義市,20,76052
2009,30,門診,15+,嘉義縣,6,63009
2009,30,門診,15+,彰化縣,16,180844
2009,30,門診,15+,澎湖縣,0,23470
2009,30,門診,3-4,台中市,618,17941
2009,30,門診,3-4,台北市,198,10816
2009,30,門診,3-4,台東縣,29,695
2009,30,門診,3-4,台南市,333,10397
2009,30,門診,3-4,宜蘭縣,72,2166
2009,30,門診,3-4,花蓮縣,22,1574
2009,30,門診,3-4,金門縣,5,387
2009,30,門診,3-4,南投縣,93,3085
2009,30,門診,3-4,屏東縣,93,4051
2009,30,門診,3-4,苗栗縣,162,3112
2009,30,門診,3-4,桃園市,236,11803
2009,30,門診,3-4,高雄市,223,14406
2009,30,門診,3-4,基隆市,37,1675
2009,30,門診,3-4,連江縣,1,43
2009,30,門診,3-4,雲林縣,184,4871
2009,30,門診,3-4,新北市,422,20478
2009,30,門診,3-4,新竹市,96,2972
2009,30,門診,3-4,新竹縣,159,3177
2009,30,門診,3-4,嘉義市,124,2817
2009,30,門診,3-4,嘉義縣,23,1729
2009,30,門診,3-4,彰化縣,297,8410
2009,30,門診,3-4,澎湖縣,1,640
2009,30,門診,5-9,台中市,654,34867
2009,30,門診,5-9,台北市,161,23324
2009,30,門診,5-9,台東縣,6,1323
2009,30,門診,5-9,台南市,251,19191
2009,30,門診,5-9,宜蘭縣,61,4225
2009,30,門診,5-9,花蓮縣,14,2648
2009,30,門診,5-9,金門縣,9,781
2009,30,門診,5-9,南投縣,63,5593
2009,30,門診,5-9,屏東縣,76,8552
2009,30,門診,5-9,苗栗縣,108,5703
2009,30,門診,5-9,桃園市,230,22443
2009,30,門診,5-9,高雄市,223,28591
2009,30,門診,5-9,基隆市,39,3511
2009,30,門診,5-9,連江縣,0,40
2009,30,門診,5-9,雲林縣,105,9116
2009,30,門診,5-9,新北市,367,39613
2009,30,門診,5-9,新竹市,98,5865
2009,30,門診,5-9,新竹縣,141,5756
2009,30,門診,5-9,嘉義市,121,5611
2009,30,門診,5-9,嘉義縣,18,3799
2009,30,門診,5-9,彰化縣,278,16114
2009,30,門診,5-9,澎湖縣,0,1362
2009,31,住院,0-2,台中市,37,160
2009,31,住院,0-2,台北市,27,264
2009,31,住院,0-2,台東縣,2,15
2009,31,住院,0-2,台南市,4,29
2009,31,住院,0-2,宜蘭縣,4,58
2009,31,住院,0-2,花蓮縣,4,36
2009,31,住院,0-2,金門縣,0,4
2009,31,住院,0-2,南投縣,4,19
2009,31,住院,0-2,屏東縣,8,22
2009,31,住院,0-2,苗栗縣,2,3
2009,31,住院,0-2,桃園市,20,225
2009,31,住院,0-2,高雄市,20,159
2009,31,住院,0-2,基隆市,2,23
2009,31,住院,0-2,雲林縣,1,2
2009,31,住院,0-2,新北市,11,76
2009,31,住院,0-2,新竹市,9,70
2009,31,住院,0-2,新竹縣,2,6
2009,31,住院,0-2,嘉義市,1,23
2009,31,住院,0-2,嘉義縣,7,29
2009,31,住院,0-2,彰化縣,25,128
2009,31,住院,10-14,台中市,1,63
2009,31,住院,10-14,台北市,0,136
2009,31,住院,10-14,台東縣,0,5
2009,31,住院,10-14,台南市,0,40
2009,31,住院,10-14,宜蘭縣,0,20
2009,31,住院,10-14,花蓮縣,0,14
2009,31,住院,10-14,金門縣,0,1
2009,31,住院,10-14,南投縣,0,7
2009,31,住院,10-14,屏東縣,0,13
2009,31,住院,10-14,苗栗縣,0,4
2009,31,住院,10-14,桃園市,1,83
2009,31,住院,10-14,高雄市,0,98
2009,31,住院,10-14,基隆市,0,11
2009,31,住院,10-14,雲林縣,0,6
2009,31,住院,10-14,新北市,0,31
2009,31,住院,10-14,新竹市,0,10
2009,31,住院,10-14,新竹縣,0,3
2009,31,住院,10-14,嘉義市,0,3
2009,31,住院,10-14,嘉義縣,0,14
2009,31,住院,10-14,彰化縣,2,46
2009,31,住院,15+,台中市,0,4141
2009,31,住院,15+,台北市,0,7956
2009,31,住院,15+,台東縣,0,259
2009,31,住院,15+,台南市,0,1976
2009,31,住院,15+,宜蘭縣,0,887
2009,31,住院,15+,花蓮縣,0,760
2009,31,住院,15+,金門縣,0,52
2009,31,住院,15+,南投縣,0,253
2009,31,住院,15+,屏東縣,0,703
2009,31,住院,15+,苗栗縣,0,216
2009,31,住院,15+,桃園市,0,3532
2009,31,住院,15+,高雄市,0,4041
2009,31,住院,15+,基隆市,0,696
2009,31,住院,15+,連江縣,0,7
2009,31,住院,15+,雲林縣,0,407
2009,31,住院,15+,新北市,0,2938
2009,31,住院,15+,新竹市,0,634
2009,31,住院,15+,新竹縣,0,74
2009,31,住院,15+,嘉義市,0,499
2009,31,住院,15+,嘉義縣,0,872
2009,31,住院,15+,彰化縣,0,2083
2009,31,住院,15+,澎湖縣,0,11
2009,31,住院,3-4,台中市,6,89
2009,31,住院,3-4,台北市,9,117
2009,31,住院,3-4,台東縣,1,6
2009,31,住院,3-4,台南市,2,13
2009,31,住院,3-4,宜蘭縣,8,41
2009,31,住院,3-4,花蓮縣,6,15
2009,31,住院,3-4,金門縣,0,3
2009,31,住院,3-4,南投縣,2,17
2009,31,住院,3-4,屏東縣,4,16
2009,31,住院,3-4,苗栗縣,0,2
2009,31,住院,3-4,桃園市,19,85
2009,31,住院,3-4,高雄市,4,80
2009,31,住院,3-4,基隆市,2,10
2009,31,住院,3-4,連江縣,0,1
2009,31,住院,3-4,雲林縣,0,1
2009,31,住院,3-4,新北市,2,34
2009,31,住院,3-4,新竹市,2,22
2009,31,住院,3-4,新竹縣,0,2
2009,31,住院,3-4,嘉義市,2,18
2009,31,住院,3-4,嘉義縣,3,12
2009,31,住院,3-4,彰化縣,12,61
2009,31,住院,3-4,澎湖縣,0,1
2009,31,住院,5-9,台中市,12,138
2009,31,住院,5-9,台北市,4,215
2009,31,住院,5-9,台東縣,0,8
2009,31,住院,5-9,台南市,0,57
2009,31,住院,5-9,宜蘭縣,2,56
2009,31,住院,5-9,花蓮縣,0,19
2009,31,住院,5-9,金門縣,0,5
2009,31,住院,5-9,南投縣,0,10
2009,31,住院,5-9,屏東縣,0,25
2009,31,住院,5-9,苗栗縣,0,4
2009,31,住院,5-9,桃園市,4,134
2009,31,住院,5-9,高雄市,0,118
2009,31,住院,5-9,基隆市,1,24
2009,31,住院,5-9,雲林縣,0,6
2009,31,住院,5-9,新北市,3,57
2009,31,住院,5-9,新竹市,0,19
2009,31,住院,5-9,新竹縣,0,1
2009,31,住院,5-9,嘉義市,2,16
2009,31,住院,5-9,嘉義縣,2,15
2009,31,住院,5-9,彰化縣,9,104
2009,31,門診,0-2,台中市,782,22636
2009,31,門診,0-2,台北市,204,13411
2009,31,門診,0-2,台東縣,35,885
2009,31,門診,0-2,台南市,318,13220
2009,31,門診,0-2,宜蘭縣,76,2775
2009,31,門診,0-2,花蓮縣,19,1797
2009,31,門診,0-2,金門縣,10,394
2009,31,門診,0-2,南投縣,119,3717
2009,31,門診,0-2,屏東縣,103,5101
2009,31,門診,0-2,苗栗縣,151,3754
2009,31,門診,0-2,桃園市,307,15138
2009,31,門診,0-2,高雄市,288,18488
2009,31,門診,0-2,基隆市,49,2019
2009,31,門診,0-2,連江縣,1,54
2009,31,門診,0-2,雲林縣,189,5233
2009,31,門診,0-2,新北市,435,23760
2009,31,門診,0-2,新竹市,114,4042
2009,31,門診,0-2,新竹縣,132,3982
2009,31,門診,0-2,嘉義市,94,3505
2009,31,門診,0-2,嘉義縣,44,1937
2009,31,門診,0-2,彰化縣,357,10576
2009,31,門診,0-2,澎湖縣,7,693
2009,31,門診,10-14,台中市,63,21965
2009,31,門診,10-14,台北市,19,17749
2009,31,門診,10-14,台東縣,1,1075
2009,31,門診,10-14,台南市,18,13085
2009,31,門診,10-14,宜蘭縣,3,3175
2009,31,門診,10-14,花蓮縣,0,1980
2009,31,門診,10-14,金門縣,1,527
2009,31,門診,10-14,南投縣,8,3642
2009,31,門診,10-14,屏東縣,1,6271
